,given_name,surname,sex,postcode,phone_number,national_insurance_number,bank_account_number,blood_group,age_grouped,area,weight,SNP3,SNP5,SNP2,n_countries_visited,avg_n_cigret_per_week,height,IP_Address,Diet,SNP4,current_country,SNP1,avg_n_drinks_per_week,Ethnicity,birthdate,education_level,Chip_ID
628,Olivia,Taylor,0,SW15 4IL,7700900997,ZZ 64 94 05 T,29558591,A+,"(50, 55]",Richmond upon Thames,51.1,0.87381061,0.074198641,0.406262215,47,241.9,1.95,329011,moderate,0.617880757,United Kingdom,0.04648128,7.4,White and Asian,14/09/2003,phD,1
629,Chelsea,Jones,0,BN2 4CF,4.48E+11,ZZ 785398 T,12708031,O+,"(40, 45]",Brighton,91.2,0.322068276,0.422996658,0.138265479,25,404.4,1.61,476974,poor,0.206904772,United Kingdom,0.401721673,7.4,White and Asian,30/03/1993,other,5
630,Kathleen,Walker,0,SE13 FK0,7700900426,ZZ149544T,124698071,B-,"(50, 55]",Wandsworth,61.9,0.95648359,0.694586926,0.257754859,24,185.8,1.75,579463,good,0.385006929,United Kingdom,0.305483507,1.6,Other Asian Background,13/03/1981,other,1
631,Marc,Francis,0,BT2 E1T,7700900080,ZZ 071394 T,40722526,A+,"(50, 55]",Belfast,60,0.862287887,0.912305744,0.165095164,19,292.2,1.44,641339,poor,0.032656323,United Kingdom,0.785990954,5,Other Mixed Background,17/01/1974,secondary,3
632,Katherine,Ahmed,0,SW2 MFA,7700900168,ZZ962536T,96313507,O+,"(55, 60]",Lambeth,96.5,0.20964638,0.088649596,0.797818808,39,145.5,1.42,748625,good,0.530332306,United Kingdom,0.74034376,0.6,Other White Background,17/01/1998,other,3
633,Russell,Hayward,1,L3 VWE,+44(0)7700 900 657,ZZ 824161 T,128192133,O+,"(45, 50]",Liverpool,38.2,0.254308893,0.227814931,0.521494511,32,229.1,1.56,591607,poor,0.379942809,United Kingdom,0.816825143,4.2,Indian,15/05/1986,primary,3
634,Lynne,Harris,0,N9 NX8,+44(0)7700 900349,ZZ 40 83 59 T,16735440,O+,"(50, 55]",Haringey,96,0.186122592,0.160171195,0.924572722,2,174.3,1.52,545167,moderate,0.431513076,United Kingdom,0.717954314,7.6,Other Ethnic Group,15/06/1996,bachelor,2
635,Alan,Clarke,1,NE2 XJD,(07700) 900 564,ZZ 373050 T,113695218,AB+,"(50, 55]",Newcastle upon Tyne,48.6,0.622472539,0.890714878,0.335307761,43,419.6,1.52,474562,good,0.26017067,United Kingdom,0.668935615,3,Other Ethnic Group,28/03/1998,secondary,2
636,Joe,Baker,0,FK8 U4D,+447700 900 716,ZZ 19 82 59 T,40927075,O+,"(45, 50]",Stirling,42.3,0.674562389,0.443669147,0.518061316,14,392.8,1.42,344720,poor,0.471155356,United Kingdom,0.626036503,2.2,Other Asian Background,26/01/1978,bachelor,3
637,Jacob,Edwards,1,G2 9IZ,(07700) 900030,ZZ 724236 T,98144949,O-,"(45, 50]",Glasgow,39.7,0.315680779,0.031591761,0.83626302,9,220.8,1.74,193137,good,0.518016058,United Kingdom,0.544116682,9.9,Other Black Background,01/03/1992,other,4
638,Samuel,Bibi,0,LL59 1DT,4.48E+11,ZZ 04 27 86 T,110372657,AB+,"(50, 55]",Bangor,38.8,0.494738648,0.258952639,0.54640209,47,123.4,1.89,732805,good,0.067256368,United Kingdom,0.842221299,2.5,Indian,10/09/1979,secondary,5
639,Alexander,Hughes,0,S2 XAK,07700 900 333,ZZ293049T,41516799,B+,"(50, 55]",Sheffield,91.4,0.637901759,0.165628248,0.683064997,39,47.8,1.48,717996,poor,0.714932418,United Kingdom,0.874680282,9.9,British,15/06/1977,secondary,2
640,Dale,Walters,1,N8 085,(07700)900006,ZZ 287468 T,91197032,O+,"(55, 60]",Haringey,61.3,0.953269982,0.565458895,0.868728979,31,51.1,1.85,518774,moderate,0.138884439,United Kingdom,0.094327109,8.8,Other Ethnic Group,26/03/1963,secondary,2
641,Norman,Hart,1,B1 MJN,07700 900 245,ZZ 74 24 30 T,84701532,O+,"(55, 60]",Birmingham,65.8,0.525227251,0.100200663,0.005978706,26,7.7,1.76,425416,good,0.416902895,United Kingdom,0.539938845,6.9,Other White Background,11/11/1987,bachelor,2
642,Robert,Ward,0,SW6 61P,+44(0)7700900682,ZZ 77 03 80 T,111616273,O+,"(55, 60]",Hammersmith and Fulham,59.9,0.167313913,0.118561902,0.674073087,44,253.7,1.91,759442,moderate,0.368265928,United Kingdom,0.064862357,8.1,Caribbean,06/01/1991,bachelor,2
643,Susan,Bishop,0,BS1 JQR,07700 900046,ZZ 965384 T,68597827,A+,"(40, 45]",Bristol,46.6,0.178400863,0.45160002,0.886214283,16,479.3,1.85,103568,good,0.864546779,United Kingdom,0.63012222,3.3,White and Asian,19/02/1961,masters,4
644,Denise,Cooper,0,YO10 GOH,07700 900 836,ZZ291698T,78621738,B+,"(45, 50]",York,56.6,0.290382896,0.241108246,0.002588745,40,437.4,1.5,220182,poor,0.755700142,United Kingdom,0.102704922,8.9,Caribbean,20/05/1971,secondary,1
645,Billy,Mason,0,SW15 F29,+44(0)7700 900 816,ZZ 62 69 74 T,90620827,B+,"(45, 50]",Richmond upon Thames,93.9,0.843771597,0.355958214,0.377431384,21,119.1,1.72,324371,good,0.467894019,United Kingdom,0.833036869,5.3,Other Black Background,01/06/1956,secondary,3
646,Dawn,Chadwick,1,NW1 TVW,07700 900422,ZZ 77 76 52 T,40821582,A-,"(40, 45]",Camden,89.7,0.030100749,0.649477848,0.016255045,12,19.7,1.67,181898,moderate,0.906925452,United Kingdom,0.20343496,5.2,Other Mixed Background,17/08/1975,secondary,5
647,Patricia,Matthews,1,SW3 PWN,07700 900 875,ZZ739314T,50515781,A+,"(50, 55]",Kensington and Chelsea,65.9,0.245223745,0.79218282,0.594730823,13,237.5,1.63,579388,good,0.010634529,United Kingdom,0.78047483,5.6,Chinese,14/07/1970,bachelor,2
648,Roy,Pickering,1,SW11 CDH,07700 900058,ZZ 763378 T,60824006,O+,"(50, 55]",Southwark,42.1,0.478847625,0.211334439,0.999362445,14,0.3,1.87,331339,moderate,0.524067726,United Kingdom,0.234386765,2.8,Indian,09/09/1988,primary,2
649,Mathew,Freeman,1,LL57 F5U,4.48E+11,ZZ 614918 T,29270837,O-,"(45, 50]",Bangor,58.9,0.637090326,0.323165476,0.584487895,20,78.7,1.88,356873,good,0.134828439,United Kingdom,0.929396213,3.5,White and Black African,22/01/1989,primary,5
650,Danielle,Weston,0,N9 2QW,7700900782,ZZ 793782 T,125278089,A+,"(55, 60]",Haringey,87.2,0.680419583,0.229950656,0.508103303,45,256.9,1.46,520187,moderate,0.51520118,United Kingdom,0.77511808,2.3,British,08/05/1993,bachelor,1
651,Barbara,Gray,1,FK7 CNS,+44(0)7700 900 063,ZZ508218T,82154534,O+,"(45, 50]",Stirling,68.1,0.904129403,0.027582641,0.242155606,21,95.4,1.58,115602,moderate,0.988159486,United Kingdom,0.415282884,0.4,Indian,16/04/1997,masters,3
652,Donna,Watson,1,BT47 LEB,(07700) 900077,ZZ 396340 T,120552946,B+,"(45, 50]",Derry/Londonderry,78.3,0.960874446,0.427823492,0.518387975,20,48.9,1.76,735015,good,0.483631612,United Kingdom,0.202086234,0.6,White and Asian,22/03/1957,bachelor,3
653,Gregory,Thomas,1,LS3 KPB,+447700 900 409,ZZ347312T,26767194,O+,"(50, 55]",Leeds,95.2,0.558163488,0.514686304,0.730255518,34,367.6,1.51,277172,moderate,0.253124466,United Kingdom,0.361260306,0.3,British,24/09/1979,primary,4
654,Aimee,Tomlinson,0,SE3 BSX,7700900380,ZZ079483T,115133228,A+,"(45, 50]",Lambeth,52.9,0.681119625,0.114858341,0.029648552,27,362.1,1.41,338256,moderate,0.711292514,United Kingdom,0.850187528,4.5,British,10/08/1960,secondary,5
655,Hannah,Armstrong,1,PA1 I8O,(07700)900069,ZZ 06 96 93 T,40215363,O-,"(50, 55]",Paisley,86,0.390342905,0.598524403,0.255074676,30,70.7,1.54,247910,poor,0.757375469,United Kingdom,0.802327754,1.4,Pakistanti,16/12/1976,masters,1
656,Jason,Johnson,0,TW10 6X8,+44(0)7700 900 109,ZZ 125191 T,71228989,B+,"(45, 50]",Brent,75.7,0.547964407,0.383769577,0.839189508,6,109,1.94,447284,moderate,0.989421632,United Kingdom,0.812297633,8.7,Other Ethnic Group,14/11/1998,other,4
657,Aaron,Anderson,1,SE10 HA2,(07700)900854,ZZ 14 37 53 T,29572580,A+,"(40, 45]",Lewisham,42.6,0.081084972,0.417886801,0.495617257,32,219.6,1.74,128990,good,0.638640421,United Kingdom,0.685626081,2.2,Indian,14/09/2001,other,2
658,Malcolm,Ward,1,LL59 3AH,(07700) 900 750,ZZ823695T,92076770,O+,"(50, 55]",Bangor,53.1,0.828725902,0.990958286,0.508719061,24,322,1.83,159253,moderate,0.310221944,United Kingdom,0.036978995,7.7,Caribbean,03/12/1977,bachelor,4
659,Alison,Henderson,1,SE13 I6D,+44(0)7700900392,ZZ997737T,61181625,O+,"(55, 60]",Wandsworth,91.8,0.825693772,0.090273226,0.308369073,19,308.4,1.42,594647,poor,0.216319275,United Kingdom,0.228025619,8.8,Indian,14/08/1967,secondary,3
660,Lynne,Lloyd,0,FK8 ZNK,4.48E+11,ZZ760811T,116050193,O+,"(50, 55]",Stirling,35.5,0.876345548,0.744542565,0.92376309,13,182.2,1.46,266032,moderate,0.422116312,United Kingdom,0.978221081,3.9,Pakistanti,19/09/1978,masters,1
661,Ryan,Briggs,1,NW11 MXN,(07700) 900209,ZZ805084T,63746673,B+,"(45, 50]",Hammersmith and Fulham,86.6,0.179902318,0.464721754,0.508404932,17,45,1.52,663278,poor,0.79479629,United Kingdom,0.895502445,1.6,Bangladeshi,10/06/1971,bachelor,4
662,Katherine,Reed,1,E8 X4N,(07700) 900318,ZZ809694T,27775525,A+,"(50, 55]",Hackney,74.4,0.556195637,0.4989857,0.453453139,7,25.7,1.96,845647,poor,0.419366006,United Kingdom,0.674826764,9,White and Black Caribbean,22/01/1997,primary,2
663,Glenn,Harris,1,W1 2EL,+447700 900301,ZZ 98 30 42 T,30697933,O+,"(40, 45]",City of Westminster,45.5,0.618782731,0.641968768,0.377233659,8,91.4,1.49,652880,good,0.861481299,United Kingdom,0.240962563,9.6,White and Asian,14/05/1993,secondary,1
664,Dorothy,Johnson,1,SW6 5ZE,(07700) 900 003,ZZ 06 21 98 T,81225972,O+,"(45, 50]",Hammersmith and Fulham,50.5,0.831359582,0.958879743,0.984393227,37,264.1,1.68,838310,moderate,0.151381384,United Kingdom,0.304270313,7.1,Other Black Background,26/11/1998,bachelor,3
665,Ashleigh,Hargreaves,0,L1 TY6,+44(0)7700 900840,ZZ 88 87 78 T,25153712,A+,"(45, 50]",Liverpool,53.3,0.729581594,0.26802992,0.815412486,31,168.5,1.52,128821,poor,0.549697401,United Kingdom,0.118840352,0.6,African,23/01/1997,bachelor,5
666,Nigel,Barnes,0,SW18 H67,+44(0)7700 900 064,ZZ485619T,27125515,O+,"(45, 50]",Wandsworth,44.1,0.376586221,0.208556246,0.609968473,35,187.4,1.82,761817,good,0.257721633,United Kingdom,0.586614449,3.4,Other Black Background,26/05/1988,secondary,5
667,Karen,Thomas,0,L1 W6R,+447700 900 310,ZZ 14 24 81 T,14123737,A+,"(50, 55]",Liverpool,45.2,0.316724385,0.495304146,0.674145849,49,425.5,1.44,388120,good,0.91951242,United Kingdom,0.19880172,7.8,Other Black Background,04/07/1990,secondary,4
668,Victor,Thompson,0,W8 FU8,(07700) 900 282,ZZ704667T,96646902,B+,"(55, 60]",Greenwich,58.9,0.113920041,0.049636363,0.559718549,29,444.4,1.97,365445,moderate,0.367282616,United Kingdom,0.517506629,3.5,White and Black African,20/04/1992,primary,4
669,Angela,Palmer,1,TW10 20P,07700 900 124,ZZ554217T,101324177,A+,"(40, 45]",Brent,91.1,0.077844309,0.503545972,0.548284147,29,408.5,1.57,439596,moderate,0.856325232,United Kingdom,0.557082709,4.8,Pakistanti,27/04/1975,bachelor,5
670,Grace,Ball,1,PO1 V7X,07700 900256,ZZ 00 99 25 T,28536718,A+,"(55, 60]",Portsmouth,66.1,0.533642215,0.704169091,0.749673119,42,421.8,1.55,899955,good,0.308209619,United Kingdom,0.88322272,4.4,Indian,07/09/1961,other,5
671,Gillian,Roberts,1,LL12 3ZT,7700900748,ZZ213565T,62393616,O+,"(45, 50]",Wrexham,56.8,0.054633594,0.78426391,0.574368205,33,86.5,1.68,132483,poor,0.862528314,United Kingdom,0.387802323,3.5,Pakistanti,07/07/1960,secondary,4
672,Alexander,Taylor,1,EC1 FZL,07700 900 043,ZZ 555774 T,125060080,A+,"(40, 45]",Islington,54.7,0.120092544,0.400460206,0.553796639,27,301.7,1.94,813919,moderate,0.28652866,United Kingdom,0.941252425,2.2,Other White Background,04/10/1983,bachelor,1
673,Roy,Shaw,0,SW1 YLH,+44(0)7700900111,ZZ 089291 T,14151259,O+,"(45, 50]",Richmond upon Thames,47.4,0.382602091,0.885459054,0.893086523,30,154.1,1.98,165277,moderate,0.636536406,United Kingdom,0.697831735,0.8,African,19/02/1994,primary,1
674,Brenda,Brooks,1,FK8 RQD,+44(0)7700900985,ZZ 271375 T,89642078,AB+,"(50, 55]",Stirling,74.7,0.629091483,0.18452572,0.859256244,29,449.9,1.6,753983,moderate,0.756876416,United Kingdom,0.616571529,5.1,British,14/05/1974,primary,1
675,Francesca,Parker,0,IV3 JC5,(07700) 900880,ZZ133246T,109486253,A+,"(55, 60]",Inverness,89.6,0.125248095,0.982694977,0.796695927,20,75.3,1.67,786325,moderate,0.01694213,United Kingdom,0.429272882,3.8,White and Black Caribbean,26/04/1961,secondary,4
676,Georgia,Tomlinson,0,SW14 QAE,(07700)900501,ZZ 595271 T,129872766,O+,"(50, 55]",Richmond upon Thames,94.5,0.03360849,0.724561595,0.304145882,46,0.8,1.81,855162,good,0.589636536,United Kingdom,0.059305112,6.9,Indian,14/08/1962,masters,2
677,Jason,Smith,1,BT48 OA5,+447700 900962,ZZ 852653 T,121701505,A-,"(45, 50]",Derry/Londonderry,79,0.434121124,0.917216474,0.253617503,12,112.5,1.52,439499,poor,0.671020249,United Kingdom,0.202106567,6.3,Irish,24/11/1979,other,5
678,Carol,Page,1,KA3 AF9,4.48E+11,ZZ 850332 T,40514750,O+,"(45, 50]",Kilmarnock,82,0.763656363,0.949912802,0.174579242,19,110.2,1.46,513615,moderate,0.384568444,United Kingdom,0.342352428,2,Other White Background,09/03/1985,bachelor,2
679,Stewart,Brooks,0,E2 LO4,+447700 900 257,ZZ936333T,86994004,O+,"(50, 55]",Hackney,50.3,0.440250033,0.75489568,0.065594207,4,386.7,1.86,485266,moderate,0.331454348,United Kingdom,0.398067904,2.3,White and Asian,22/03/1981,primary,2
680,Hugh,Smith,0,EH3 G78,+447700 900 394,ZZ 322305 T,74271137,B+,"(50, 55]",Edinburgh,45.8,0.214790433,0.157687128,0.853171314,42,168.2,1.78,164704,moderate,0.025113882,United Kingdom,0.68343556,7.8,Other Asian Background,21/05/1993,phD,4
681,Oliver,Haynes,0,OX1 Z31,(07700) 900 303,ZZ 640619 T,82636625,O+,"(45, 50]",Oxford,38.8,0.080386438,0.469570186,0.826087482,44,338.3,1.49,283906,moderate,0.528582222,United Kingdom,0.265109361,5.3,Other White Background,20/06/1987,bachelor,3
682,Hugh,Ali,0,NP10 HD5,(07700)900252,ZZ 25 01 44 T,52936782,A+,"(40, 45]",Newport,44.1,0.840337544,0.602816439,0.761037007,49,108.5,1.5,202697,good,0.624764854,United Kingdom,0.968505557,3.5,White and Black African,16/10/1981,other,5
683,John,Anderson,1,B2 VJY,07700 900562,ZZ 001831 T,32287668,O+,"(45, 50]",Birmingham,79.7,0.921304318,0.496792853,0.802383871,5,416.1,1.41,215531,poor,0.864889276,United Kingdom,0.339714956,3.7,Other White Background,31/12/1980,secondary,3
684,Harry,Williams,1,SA3 QEW,07700 900 801,ZZ 551167 T,35983930,O-,"(40, 45]",Swansea,38.6,0.407838622,0.454679888,0.95655943,18,31.6,1.64,266920,moderate,0.719915741,United Kingdom,0.375456821,7.3,White and Asian,11/05/1957,secondary,4
685,Sam,Rhodes,0,YO11 SX6,(07700)900190,ZZ836789T,37196686,A+,"(55, 60]",York,44.3,0.13939064,0.093580794,0.612939649,40,383.4,1.89,351130,poor,0.444139372,United Kingdom,0.102920564,0.3,White and Black African,14/08/1976,secondary,5
686,Ruth,Wyatt,1,SW2 I1Y,+44(0)7700 900 789,ZZ187203T,43196612,B+,"(50, 55]",Lambeth,47.9,0.7767743,0.037336624,0.149016397,41,358.3,1.52,488968,good,0.47381618,United Kingdom,0.334490185,5.2,Other Mixed Background,20/03/1957,bachelor,2
687,Frederick,Roberts,0,L2 G5H,(07700) 900931,ZZ995893T,18441460,A+,"(45, 50]",Liverpool,42.1,0.267620659,0.831018876,0.398237493,5,82.3,1.51,590579,poor,0.100388883,United Kingdom,0.78652247,2.5,White and Black Caribbean,26/02/2000,phD,3
688,Shannon,Harding,0,LS3 63O,+44(0)7700900764,ZZ 36 42 06 T,105972965,AB+,"(50, 55]",Leeds,91.4,0.482816818,0.562788039,0.39599522,23,26.9,1.78,854068,poor,0.770980068,United Kingdom,0.223467887,8,Other Asian Background,30/10/1994,bachelor,2
689,Sandra,Allen,0,CF10 D12,(07700) 900109,ZZ 02 32 03 T,109598536,A+,"(45, 50]",Cardiff,60.1,0.674318535,0.469465217,0.847513709,14,455.2,1.69,649481,poor,0.951123523,United Kingdom,0.862763036,4.1,Caribbean,11/07/1982,secondary,1
690,Karen,Brown,1,SE10 WO9,07700 900 068,ZZ588474T,79015725,A+,"(45, 50]",Lewisham,54.1,0.247168819,0.626833545,0.269683885,49,284.9,1.87,865505,poor,0.711456031,United Kingdom,0.536207767,0.2,Caribbean,19/04/1960,secondary,3
691,Rosie,Gardiner,0,YO11 D9Z,(07700) 900 053,ZZ 12 18 42 T,93621742,O-,"(45, 50]",York,60.1,0.724586467,0.288452171,0.973374201,8,420.7,1.69,810991,poor,0.645990426,United Kingdom,0.721193866,7,Pakistanti,14/07/2002,primary,3
692,Gerald,Edwards,0,SW18 5F8,+44(0)7700 900 151,ZZ916996T,95794295,A+,"(55, 60]",Wandsworth,61.3,0.732564158,0.376830949,0.011979723,28,405.1,1.5,838701,good,0.953020247,United Kingdom,0.591616178,9,Bangladeshi,23/04/1994,bachelor,1
693,Catherine,Price,1,KA3 IM2,(07700) 900145,ZZ 600011 T,124505805,O+,"(45, 50]",Kilmarnock,76.6,0.348152794,0.576442154,0.368077478,26,493,1.84,330430,poor,0.210833338,United Kingdom,0.19329419,1.7,Other Mixed Background,05/04/2001,masters,3
694,Kerry,Reynolds,0,B2 DZP,07700 900062,ZZ 83 39 30 T,63365957,O+,"(55, 60]",Birmingham,64.8,0.718866089,0.733534446,0.851049638,29,93.9,1.84,305805,moderate,0.452233275,United Kingdom,0.807238507,4.6,Other White Background,02/01/1956,bachelor,2
695,Kyle,Miller,1,E2 QN6,(07700)900482,ZZ347115T,118691990,O+,"(50, 55]",Hackney,85.5,0.871250842,0.928358192,0.071378712,33,98.4,1.72,358040,good,0.743594585,United Kingdom,0.478571026,8.1,Pakistanti,15/10/1972,secondary,1
696,Deborah,Clarke,0,M1 ASJ,07700 900367,ZZ 632510 T,53512383,O+,"(50, 55]",Manchester,51.6,0.083122885,0.45736245,0.758845829,4,395.3,1.69,726852,good,0.665305529,United Kingdom,0.094888108,8.1,Other Black Background,12/07/1980,phD,3
697,Malcolm,Williams,1,N1 PO8,07700 900963,ZZ 182817 T,42529044,O+,"(45, 50]",Hackney,47.5,0.564562617,0.287249641,0.599677424,27,261.6,1.98,757254,moderate,0.140562629,United Kingdom,0.74957244,9.3,Other Mixed Background,10/11/1983,bachelor,1
698,Matthew,Walker,0,DD1 C2L,(07700)900035,ZZ543197T,51481063,B+,"(50, 55]",Dundee,83,0.616187485,0.548443582,0.233129017,35,57.9,1.74,181072,good,0.457905092,United Kingdom,0.382011961,1.6,White and Black Caribbean,31/01/1966,secondary,2
699,Catherine,Roberts,0,SE1 CSK,07700 900517,ZZ 18 47 09 T,112289573,A+,"(50, 55]",Lambeth,40.1,0.623957976,0.085310371,0.561583457,30,195.4,1.91,785190,good,0.611473066,United Kingdom,0.399264342,2,White and Black African,13/11/1971,bachelor,4
700,Ben,Clements,0,S3 WQ3,4.48E+11,ZZ 619181 T,104060988,B+,"(45, 50]",Sheffield,71.5,0.654179423,0.100647879,0.088019136,45,286.2,1.83,871442,moderate,0.544147342,United Kingdom,0.883867039,7.7,African,09/07/1969,masters,4
701,Lisa,Greenwood,0,SW15 3PF,7700900524,ZZ 67 54 09 T,34344237,A+,"(55, 60]",Richmond upon Thames,53.2,0.25142755,0.488211041,0.001441374,5,373.6,1.78,289006,moderate,0.48512873,United Kingdom,0.760483686,0.2,Pakistanti,22/12/1989,secondary,4
702,Stacey,Barnett,0,SW18 ZAO,+447700 900776,ZZ783809T,28276780,O+,"(40, 45]",Wandsworth,69,0.670744584,0.741606296,0.588746749,37,325.5,1.91,164327,moderate,0.21698783,United Kingdom,0.070742592,8.3,British,02/12/1983,secondary,1
703,Sophie,Morgan,1,SE14 I8R,+447700 900 303,ZZ042294T,110340498,B+,"(55, 60]",Wandsworth,52.3,0.219396576,0.632786888,0.536323579,7,268,1.78,426172,moderate,0.043995715,United Kingdom,0.162175736,7.7,Other White Background,15/05/1980,phD,1
704,Mandy,Webb,1,EH2 U6G,4.48E+11,ZZ883353T,107069708,A+,"(55, 60]",Edinburgh,68.8,0.979605708,0.279131735,0.012979962,11,186.7,1.57,839667,moderate,0.094153541,United Kingdom,0.179545435,1.9,White and Black African,14/07/1969,secondary,5
705,Sarah,Archer,0,BN3 PVF,07700 900705,ZZ 98 44 81 T,26681597,A+,"(50, 55]",Brighton,79.1,0.403137686,0.740696646,0.257208897,34,306.3,1.62,662635,moderate,0.113207169,United Kingdom,0.53089216,5,Irish,23/11/1968,bachelor,2
706,Sally,Whitehead,1,W1 7P8,+44(0)7700 900286,ZZ 89 57 39 T,69253241,A-,"(45, 50]",City of Westminster,41.1,0.253656939,0.056395634,0.416849112,46,386.6,1.6,243783,moderate,0.51547305,United Kingdom,0.505399226,2.2,British,27/03/1976,bachelor,2
707,William,Newton,1,N22 N6H,+44(0)7700 900919,ZZ515242T,67155451,B+,"(50, 55]",Haringey,78.2,0.109296441,0.427178216,0.033740112,30,151.1,1.65,842618,good,0.745722434,United Kingdom,0.455139568,6,Bangladeshi,02/04/1960,secondary,5
708,Jasmine,Fowler,1,KA1 CVI,4.48E+11,ZZ 694432 T,125477372,A-,"(40, 45]",Kilmarnock,57.7,0.037746605,0.821095535,0.253638487,12,173.3,1.87,177865,good,0.759333316,United Kingdom,0.553612882,5.1,Indian,06/02/1992,secondary,2
709,Suzanne,O'Neill,0,SW1 I9R,7700900719,ZZ 74 54 35 T,51154604,A+,"(50, 55]",City of Westminster,95.6,0.701403818,0.746059497,0.554609337,24,237,1.65,772394,good,0.521036624,United Kingdom,0.587130477,4.7,Pakistanti,07/06/1985,phD,3
710,Carol,Humphreys,1,SW1 EUF,+44(0)7700900583,ZZ 51 14 66 T,94821567,A+,"(55, 60]",City of Westminster,40.6,0.014336005,0.43684483,0.62134271,10,293.7,1.44,114385,moderate,0.382729288,United Kingdom,0.775385176,4,Indian,29/08/1957,secondary,4
711,Arthur,Evans,1,W1 P6C,4.48E+11,ZZ272152T,11995722,A+,"(50, 55]",City of Westminster,74.3,0.148075158,0.279070815,0.464745546,38,162,1.73,881832,poor,0.17851318,United Kingdom,0.705789508,0.4,White and Asian,30/05/1973,secondary,2
712,Valerie,Wallace,0,E2 6OI,(07700)900583,ZZ737864T,41876947,AB+,"(55, 60]",Hackney,49.8,0.651761303,0.33150873,0.211538842,4,56,1.78,221657,good,0.800165303,United Kingdom,0.666466856,5.6,White and Asian,07/08/1994,secondary,3
713,Diana,Fowler,1,BT28 LD3,+447700 900 815,ZZ968302T,97340951,O+,"(50, 55]",Lisburn,94.8,0.015476966,0.526436859,0.104037529,15,498.9,1.45,307489,poor,0.982216205,United Kingdom,0.645556974,9.2,Caribbean,03/04/1981,masters,3
714,Sean,Chapman,1,EC1 S4A,(07700) 900595,ZZ 37 58 38 T,123773120,O+,"(55, 60]",Islington,79.2,0.297749159,0.580527676,0.000538682,39,150.7,1.8,245424,good,0.66249172,United Kingdom,0.80888054,5.2,Other Asian Background,12/04/1990,bachelor,2
715,Samantha,Kelly,0,NE1 HAL,+447700 900 964,ZZ120874T,52240999,B+,"(45, 50]",Newcastle upon Tyne,69.1,0.855663945,0.389212298,0.570667427,3,242.5,1.86,229207,poor,0.136443496,United Kingdom,0.769785982,2.2,Other Asian Background,26/06/1966,secondary,1
716,Paul,Bishop,1,SE11 8LQ,07700 900233,ZZ344520T,26733597,B+,"(50, 55]",Lewisham,72.5,0.602541763,0.446081409,0.379127191,43,103.3,1.95,517741,good,0.114232277,United Kingdom,0.001896237,1.1,Other Black Background,08/08/1975,secondary,1
717,Caroline,Richards,0,SW3 Q9P,7700900859,ZZ009537T,59550666,A-,"(50, 55]",Kensington and Chelsea,53.5,0.905483313,0.508408322,0.494178975,31,371.5,1.44,763218,moderate,0.732475548,United Kingdom,0.429211942,9.9,White and Asian,06/07/1974,other,3
718,Dorothy,Atkinson,1,E1 JK0,+447700 900 213,ZZ659118T,82108674,O+,"(40, 45]",Tower Hamlets,49.9,0.70664273,0.793995023,0.787504148,48,209,1.64,783488,good,0.952962241,United Kingdom,0.819742217,6.4,Other Ethnic Group,07/07/1972,other,2
719,Jay,Chapman,0,DD2 OTS,07700 900 849,ZZ 79 26 59 T,25450473,A+,"(50, 55]",Dundee,86.9,0.571360901,0.921539451,0.994696343,41,405.3,1.83,527963,good,0.088807712,United Kingdom,0.275521997,6.8,Caribbean,06/11/1956,masters,5
